BLUEPRINTTYPEID;PARENTBLUEPRINTTYPEID;PRODUCTTYPEID;PRODUCTIONTIME;TECHLEVEL;RESEARCHPRODUCTIVITYTIME;RESEARCHMATERIALTIME;RESEARCHCOPYTIME;RESEARCHTECHTIME;PRODUCTIVITYMODIFIER;MATERIALMODIFIER;WASTEFACTOR;MAXPRODUCTIONLIMIT
18047;;18046;280;1;2400;2400;180000;24000;56;5;10;100
18049;;18048;260;1;2400;2400;160000;24000;52;5;10;100
18051;;18050;240;1;2400;2400;140000;24000;48;5;10;100
18053;;18052;220;1;2400;2400;120000;24000;44;5;10;100
18055;;18054;420;1;2400;2400;300000;24000;84;5;10;100
18057;;18056;200;1;2400;2400;100000;24000;40;5;10;100
18059;;18058;180;1;2400;2400;80000;24000;36;5;10;100
18061;;18060;160;1;2400;2400;60000;24000;32;5;10;100
18063;;18062;140;1;2400;2400;40000;24000;28;5;10;100
18065;;18064;340;1;2400;2400;240000;24000;68;5;10;100
18067;;18066;120;1;2400;2400;20000;24000;24;5;10;100
18069;;18068;8000;2;48000;32000;800000;120000;1600;5;10;100
18591;;18590;3000;2;12000;12000;300000;24000;600;5;10;100
18593;;18592;2800;2;12000;12000;280000;24000;560;5;10;100
18595;;18594;2600;2;12000;12000;260000;24000;520;5;10;100
18597;;18596;2200;2;12000;12000;240000;24000;440;5;10;100
18599;;18598;2000;2;12000;12000;220000;24000;400;5;10;100
18601;;18600;1800;2;12000;12000;180000;24000;360;5;10;100
18603;;18602;1600;2;12000;12000;160000;24000;320;5;10;100
18605;;18604;1400;2;12000;12000;140000;24000;280;5;10;100
18607;;18606;1200;2;12000;12000;120000;24000;240;5;10;100
18609;;18608;3200;2;12000;12000;320000;24000;640;5;10;100
18611;;18610;1000;2;12000;12000;100000;24000;200;5;10;100
18613;;18612;800;2;12000;12000;80000;24000;160;5;10;100
18615;;18614;600;2;12000;12000;60000;24000;120;5;10;100
18617;;18616;400;2;12000;12000;40000;24000;80;5;10;100
18619;;18618;200;2;12000;12000;20000;24000;40;5;10;100
18625;;18624;2400;2;12000;12000;240000;24000;480;5;10;100
18640;;18639;600;1;12000;12000;12000;9000;120;5;10;300
19721;;19720;1280000;1;7680000;5120000;2560000;3600000;256000;5;10;1
19723;;19722;1280000;1;7680000;5120000;2560000;3600000;256000;5;10;1
19725;;19724;1280000;1;7680000;5120000;2560000;3600000;256000;5;10;1
19727;;19726;1280000;1;7680000;5120000;2560000;3600000;256000;5;10;1
19740;;19739;10000;2;60000;40000;1000000;150000;2000;5;10;100
19745;;19744;12000;1;240000;240000;240000;180000;2400;5;10;15
19807;;19806;6000;2;18000;18000;600000;90000;1200;5;10;100
19809;;19808;600;1;12000;12000;12000;120000;120;5;10;1000
19811;;19810;600;1;12000;12000;12000;120000;120;5;10;1000
19813;;19812;600;1;12000;12000;12000;120000;120;5;10;1000
19815;;19814;600;1;12000;12000;12000;120000;120;5;10;1000
19995;;19994;120;1;2400;2400;2400;24000;24;5;10;1000
20003;;20002;120;1;2400;2400;2400;24000;24;5;10;1000
20108;;17761;1800;2;125000;125000;125000;120;360;5;10;1000
20126;;20125;120000;2;720000;480000;1200000;1800000;24000;5;10;10
20184;;20183;1280000;1;7680000;5120000;2560000;500000;256000;5;10;1
20186;;20185;1280000;1;7680000;5120000;2560000;500000;256000;5;10;1
20188;;20187;1280000;1;7680000;5120000;2560000;500000;256000;5;10;1
20190;;20189;1280000;1;7680000;5120000;2560000;500000;256000;5;10;1
20219;;20218;600;1;12000;12000;12000;120000;120;5;10;1000
20225;;20224;600;1;12000;12000;12000;120000;120;5;10;1000
20231;;20230;600;1;12000;12000;12000;120000;120;5;10;1000
20237;;20236;600;1;12000;12000;12000;120000;120;5;10;1000
20239;;20238;300;1;12000;12000;12000;0;60;5;10;1000
20241;;20240;300;1;12000;12000;12000;0;60;5;10;1000
20243;;20242;300;1;12000;12000;12000;0;60;5;10;1000
20245;;20244;300;1;12000;12000;12000;0;60;5;10;1000
20247;;20246;300;1;12000;12000;12000;0;60;5;10;1000
20249;;20248;300;1;12000;12000;12000;0;60;5;10;1000
20251;;20250;300;1;12000;12000;12000;0;60;5;10;1000
20253;;20252;300;1;12000;12000;12000;0;60;5;10;1000
20255;;20254;300;1;12000;12000;12000;0;60;5;10;1000
20261;;20260;300;1;12000;12000;12000;0;60;5;10;1000
20263;;20262;300;1;12000;12000;12000;0;60;5;10;1000
20265;;20264;300;1;12000;12000;12000;0;60;5;10;1000
20281;;20280;90000;1;540000;360000;900000;9000;18000;5;10;10
20344;;20343;3000;2;18000;12000;300000;45000;600;5;10;100
20346;;20345;6000;2;36000;24000;600000;90000;1200;5;10;100
20348;;20347;9000;2;54000;36000;900000;135000;1800;5;10;100
20350;;20349;12000;2;72000;48000;1200000;180000;2400;5;10;100
20352;;20351;15000;2;90000;60000;1500000;225000;3000;5;10;100
20354;;20353;18000;2;126000;72000;1800000;270000;3600;5;10;100
20368;;20367;600;1;12000;12000;12000;120000;120;5;10;1000
20445;;20444;90000;1;540000;360000;900000;120000;18000;5;10;10
20447;;20446;90000;1;540000;360000;900000;120000;18000;5;10;10
20449;;20448;90000;1;540000;360000;900000;120000;18000;5;10;10
20451;;20450;90000;1;540000;360000;900000;120000;18000;5;10;10
20453;;20452;90000;1;540000;360000;900000;120000;18000;5;10;10
20455;;20454;90000;1;540000;360000;900000;120000;18000;5;10;10
20540;;20539;90000;1;540000;360000;900000;120000;18000;5;10;10
20556;;20555;3000;1;12000;12000;12000;120000;600;5;10;1000
20558;;20557;3000;1;12000;12000;12000;120000;600;5;10;1000
20560;;20559;3000;1;12000;12000;12000;120000;600;5;10;1000
20562;;20561;8000;1;36000;48000;800000;120;1600;5;10;1000
20564;;20563;24000;1;96000;108000;2400000;120;4800;5;10;1000
20566;;20565;16000;1;48000;72000;1600000;120;3200;5;10;1000
20568;;20567;2000;1;12000;12000;12000;120000;120;5;10;1000
20570;;20569;2000;1;12000;12000;12000;120000;120;5;10;1000
20574;;20573;4000;1;12000;12000;12000;120000;120;5;10;1000
20576;;20575;4000;1;12000;12000;12000;120000;120;5;10;1000
20578;;20577;4000;1;12000;12000;12000;120000;120;5;10;1000
20580;;20579;4000;1;12000;12000;12000;120000;120;5;10;1000
20582;;20581;4000;1;12000;12000;12000;120000;120;5;10;1000
20588;;20587;2500;1;12000;12000;12000;120000;120;5;10;1000
20590;;20589;5000;1;12000;12000;12000;120000;120;5;10;1000
20592;;20591;10000;1;12000;12000;12000;120000;120;5;10;1000
20594;;20593;5000;1;12000;12000;12000;120000;120;5;10;1000
20596;;20595;6000;1;12000;12000;12000;120000;120;5;10;1000
20598;;20597;1200;1;12000;12000;12000;120000;120;5;10;1000
20600;;20599;1600;1;12000;12000;12000;120000;120;5;10;1000
20602;;20601;2400;1;12000;12000;12000;120000;120;5;10;1000
20604;;20603;3000;1;12000;12000;12000;120000;120;5;10;1000
20606;;20605;3000;1;12000;12000;12000;120000;600;5;10;1000
20608;;20607;3000;1;12000;12000;12000;120000;600;5;10;1000
20610;;20609;3000;1;12000;12000;12000;120000;600;5;10;1000
20612;;20611;3000;1;12000;12000;12000;120000;600;5;10;1000
20614;;20613;600;1;12000;12000;12000;9000;120;5;10;300
20618;;20617;1200;1;12000;12000;12000;120000;120;5;10;1000
20620;;20619;1200;1;12000;12000;12000;120000;120;5;10;1000
20622;;20621;1800;1;12000;12000;12000;120000;120;5;10;1000
20624;;20623;2400;1;12000;12000;12000;120000;120;5;10;1000
20626;;20625;1200;1;12000;12000;12000;120000;120;5;10;1000
20628;;20627;600;1;12000;12000;12000;120000;120;5;10;1000
20630;;20629;600;1;12000;12000;12000;120000;120;5;10;1000
20632;;20631;600;1;12000;12000;12000;120000;120;5;10;1000
20634;;20633;3000;1;12000;12000;12000;120000;600;5;10;1000
20636;;20635;3000;1;12000;12000;12000;120000;600;5;10;1000
20638;;20637;3000;1;12000;12000;12000;120000;600;5;10;1000
20640;;20639;3000;1;12000;12000;12000;120000;600;5;10;1000
20642;;20641;3000;1;12000;12000;12000;120000;600;5;10;1000
20702;;20701;90000;1;540000;360000;900000;120000;18000;5;10;10
20704;;20703;90000;1;540000;360000;900000;120000;18000;5;10;10
21010;;21009;16000;1;96000;64000;160000;1000000;3200;5;10;5
21012;;21011;16000;1;96000;64000;160000;1000000;3200;5;10;5
21014;;21013;16000;1;96000;64000;160000;1000000;3200;5;10;5
21018;;21017;16000;1;96000;64000;160000;1000000;3200;5;10;5
21020;;21019;16000;1;96000;64000;160000;1000000;3200;5;10;5
21022;;21021;16000;1;96000;64000;160000;1000000;3200;5;10;5
21024;;21023;16000;1;96000;64000;160000;1000000;3200;5;10;5
21026;;21025;16000;1;96000;64000;160000;1000000;3200;5;10;5
21028;;21027;16000;1;96000;64000;160000;1000000;3200;5;10;5
21030;;21029;16000;1;96000;64000;160000;1000000;3200;5;10;5
21036;;21035;16000;1;96000;64000;160000;1000000;3200;5;10;5
21038;;21037;16000;1;96000;64000;160000;1000000;3200;5;10;5
21040;;21039;16000;1;96000;64000;160000;1000000;3200;5;10;5
21042;;21041;16000;1;96000;64000;160000;1000000;3200;5;10;5
21055;;21054;1800;2;125000;125000;125000;120;360;5;10;1000
21095;;21094;120;1;2400;2400;2400;24000;24;5;5;1000
21098;;21097;6000;1;120000;120000;120000;1200000;1200;5;10;1000
21335;;21334;120;1;2400;2400;2400;24000;24;5;10;1000
21471;;21470;1200;1;12000;12000;12000;120000;120;5;10;1000
21473;;21472;1800;1;12000;12000;12000;120000;120;5;10;1000
21475;;21474;2400;1;12000;12000;12000;120000;120;5;10;1000
21477;1073;21476;1200;1;12000;12000;12000;120000;120;5;10;1000
21479;1073;21478;1800;1;12000;12000;12000;120000;120;5;10;1000
21481;1073;21480;2400;1;12000;12000;12000;120000;120;5;10;1000
21483;;21482;1000;1;12000;12000;12000;120000;120;5;10;1000
21485;;21484;1500;1;12000;12000;12000;120000;120;5;10;1000
21487;;21486;1000;1;12000;12000;12000;120000;120;5;10;1000
21489;;21488;600;1;12000;12000;12000;120000;120;5;10;300
21492;;21491;1200;1;12000;12000;12000;120000;120;5;10;1000
21494;;21493;2000;1;12000;12000;12000;120000;120;5;10;1000
21497;;21496;2000;1;12000;12000;12000;120000;120;5;10;1000
21499;;21498;2000;1;12000;12000;12000;120000;120;5;10;1000
21501;;21500;2000;1;12000;12000;12000;120000;120;5;10;1000
21505;;21504;2000;1;12000;12000;12000;120000;120;5;10;1000
21507;;21506;3000;1;12000;12000;12000;120000;120;5;10;1000
21509;;21508;4000;1;12000;12000;12000;120000;120;5;10;1000
21511;;21510;3000;1;12000;12000;12000;120000;120;5;10;1000
21513;;21512;300;1;12000;12000;12000;120000;120;5;10;1000
21522;;21521;2000;1;12000;12000;12000;0;60;5;10;1000
21524;;21523;2000;1;12000;12000;12000;0;60;5;10;1000
21526;;21525;2000;1;12000;12000;12000;0;60;5;10;1000
21528;;21527;2000;1;12000;12000;12000;0;60;5;10;1000
21530;;21529;2000;1;12000;12000;12000;0;60;5;10;1000
21535;;21534;2000;1;12000;12000;12000;120000;120;5;10;1000
21537;;21536;2000;1;12000;12000;12000;120000;120;5;10;1000
21539;;21538;2000;1;12000;12000;12000;120000;120;5;10;1000
21541;;21540;3000;1;12000;12000;12000;120000;120;5;10;1000
21543;;21542;2000;1;12000;12000;12000;120000;120;5;10;1000
21546;;21545;1500;1;12000;12000;12000;120000;120;5;10;1000
21548;;21547;2000;1;12000;12000;12000;120000;120;5;10;1000
21550;;21549;2500;1;12000;12000;12000;120000;120;5;10;1000
21552;;21551;3500;1;12000;12000;12000;120000;120;5;10;1000
21554;;21553;4000;1;12000;12000;12000;120000;120;5;10;1000
21556;;21555;4500;1;12000;12000;12000;120000;120;5;10;1000
21558;;21557;6000;1;12000;12000;12000;120000;120;5;10;1000
21560;;21559;8000;1;12000;12000;12000;120000;120;5;10;1000
21562;;21561;10000;1;12000;12000;12000;120000;120;5;10;1000
21604;;21096;18000;1;360000;360000;1800000;280000;3600;5;10;100
21629;;21628;6000;1;120000;120000;120000;1200000;1200;5;10;1000
21639;;21638;2000;2;24000;16000;200000;30000;400;5;10;100
21641;;21640;2000;2;24000;16000;200000;30000;400;5;10;100
21854;;21853;600;1;12000;12000;12000;120000;120;5;10;1000
21856;;21855;600;1;12000;12000;12000;120000;120;5;10;1000
21858;;21857;200;1;12000;12000;12000;120000;120;5;10;1000
21868;;21867;300;1;6000;6000;6000;4500;60;5;10;1500
21943;;10260;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1
21944;;19758;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1
21945;;10257;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1
21946;;10258;640000;1;3840000;2560000;1280000;3600000;128000;5;10;1
21948;;21947;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21950;;21949;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21952;;21951;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21954;;21953;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21956;;21955;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21958;;21957;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21960;;21959;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21962;;21961;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21964;;21963;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21966;;21965;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21968;;21967;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
21970;;21969;86400;1;1728000;1728000;1728000;1728000;17280;5;10;5
22176;;22175;600;1;12000;12000;12000;9000;120;5;10;300
22178;;22177;600;1;12000;12000;12000;9000;120;5;10;300
22230;;22229;16000;2;48000;32000;1600000;240000;3200;5;10;100
22292;;22291;5000;2;24000;24000;500000;75000;1000;5;10;100
22299;;20069;3000;1;12000;12000;12000;9000;600;5;5;300
22300;;20409;3000;1;12000;12000;12000;9000;600;5;5;300
22301;;22227;3000;1;12000;12000;12000;9000;600;5;5;300
22302;;11014;3000;1;12000;12000;3000000;120;600;5;5;300
22303;;20406;3000;1;12000;12000;12000;9000;600;5;5;300
22304;;20405;3000;1;12000;12000;12000;9000;600;5;5;300
22305;;11052;3000;1;12000;12000;12000;9000;600;5;5;300
22306;;20514;3000;1;12000;12000;12000;9000;600;5;5;300
22307;;20124;3000;1;12000;12000;12000;9000;600;5;5;300
22308;;22228;3000;1;12000;12000;12000;9000;600;5;5;300
22309;;20070;3000;1;12000;12000;12000;9000;600;5;5;300
22310;;11017;3000;1;12000;12000;12000;9000;600;5;5;300
22311;;20408;3000;1;12000;12000;12000;9000;600;5;5;300
22326;;22325;600;1;12000;12000;12000;120000;120;5;10;1000
22328;;22327;600;1;12000;12000;12000;120000;120;5;10;1000
22330;;22329;600;1;12000;12000;12000;120000;120;5;10;1000
22332;;22331;600;1;12000;12000;12000;120000;120;5;10;1000
22429;;22428;180000;2;980000;660000;1700000;2600000;36000;5;10;10
22431;;22430;180000;2;980000;660000;1700000;2600000;36000;5;10;10
22437;;22436;180000;2;980000;660000;1700000;2600000;36000;5;10;10
22441;;22440;180000;2;980000;660000;1700000;2600000;36000;5;10;10
22443;;22442;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22445;;22444;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22447;;22446;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22449;;22448;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22453;;22452;60000;2;360000;280000;600000;900000;12000;5;10;10
22457;;22456;60000;2;360000;280000;600000;900000;12000;5;10;10
22461;;22460;60000;2;360000;280000;600000;900000;12000;5;10;10
22465;;22464;60000;2;360000;280000;600000;900000;12000;5;10;10
22467;;22466;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22469;;22468;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22471;;22470;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22475;;22474;160000;2;960000;640000;1600000;2400000;32000;5;10;10
22477;;22476;600;1;12000;12000;12000;120000;120;5;10;1000
22543;;22542;600;1;12000;12000;12000;9000;120;5;10;300
22545;;22544;120000;2;720000;480000;1600000;1800000;24000;5;10;10
22547;;22546;60000;2;360000;240000;1600000;900000;12000;5;10;10
22549;;22548;80000;2;480000;320000;1600000;1200000;16000;5;10;10
22554;;22553;3000;1;12000;12000;12000;9000;600;5;5;300
22556;;22555;3000;1;12000;12000;12000;9000;600;5;5;300
22558;;22557;3000;1;12000;12000;12000;9000;600;5;5;300
22573;;22572;480;1;9600;9600;9600;7200;96;5;10;1500
22577;;22576;600;1;12000;12000;12000;9000;120;5;10;300
22766;;22765;480;1;9600;9600;9600;7200;96;5;10;1500
22779;;22778;300;1;6000;6000;6000;4500;60;5;10;1000
22781;;22780;120;1;2400;2400;2400;24000;24;5;5;1000
22783;;22782;600;1;12000;12000;12000;120000;120;5;10;300
22853;;22852;2560000;1;15360000;10240000;5120000;2400000;512000;5;10;1
22876;;22875;2000;1;12000;12000;12000;120000;120;5;10;1000
22878;;22877;2000;1;12000;12000;12000;120000;120;5;10;1000
22880;;22879;3000;1;12000;12000;12000;120000;120;5;10;1000
22882;;22881;2000;1;12000;12000;12000;120000;120;5;10;1000
22884;;22883;2000;1;12000;12000;12000;120000;120;5;10;1000
22886;;22885;600;1;12000;12000;12000;120000;120;5;10;1000
22888;;22887;2000;1;12000;12000;12000;120000;120;5;10;1000
22890;;22889;5000;1;12000;12000;12000;120000;120;5;10;1000
22892;;22891;7000;1;12000;12000;12000;120000;120;5;10;1000
22894;;22893;2000;1;12000;12000;12000;120000;120;5;10;1000
22896;;22895;2000;1;12000;12000;12000;120000;120;5;10;1000
22898;;22897;2000;1;12000;12000;12000;120000;120;5;10;1000
22900;;22899;1500;1;12000;12000;12000;120000;120;5;10;1000
22902;;22901;2000;1;12000;12000;12000;120000;120;5;10;1000
22904;;22903;3000;1;12000;12000;12000;120000;120;5;10;1000
22906;;22905;4000;1;12000;12000;12000;120000;120;5;10;1000
22908;;22907;5000;1;12000;12000;12000;120000;120;5;10;1000
22910;;22909;6000;1;12000;12000;12000;120000;120;5;10;1000
22912;;22911;8000;1;12000;12000;12000;120000;120;5;10;1000
22914;;22913;9000;1;12000;12000;12000;120000;120;5;10;1000
22916;;22915;10000;1;12000;12000;12000;120000;120;5;10;1000
22918;;22917;1500;1;12000;12000;12000;120000;120;5;10;1000
22920;;22919;2500;1;12000;12000;12000;120000;120;5;10;1000
22922;;22921;1000;1;12000;12000;12000;120000;120;5;10;1000
22924;;22923;2000;1;12000;12000;12000;120000;120;5;10;1000
22926;;22925;4000;1;12000;12000;12000;120000;120;5;10;1000
22928;;22927;3000;1;12000;12000;12000;120000;120;5;10;1000
22930;;22929;4000;1;12000;12000;12000;120000;120;5;10;1000
22932;;22931;3000;1;12000;12000;12000;120000;120;5;10;1000
22934;;22933;5000;1;12000;12000;12000;120000;120;5;10;1000
22936;;22935;2500;1;12000;12000;12000;120000;120;5;10;1000
22938;;22937;4500;1;12000;12000;12000;120000;120;5;10;1000
22940;;22939;5000;1;12000;12000;12000;0;120;5;10;1000
22942;;22941;3000;1;12000;12000;12000;0;120;5;10;1000
22944;;22943;5000;1;12000;12000;12000;15000;120;5;10;1000
22946;;22945;7000;1;12000;12000;12000;15000;120;5;10;1000
22948;;22947;3000;1;12000;12000;12000;120000;120;5;10;1000
22950;;22949;6000;1;12000;12000;12000;120000;120;5;10;1000
22952;;22951;9000;1;12000;12000;12000;120000;120;5;10;1000
22954;;22953;2000;1;12000;12000;12000;120000;120;5;10;1000
23056;;23055;45000;1;270000;180000;450000;12000;9000;5;10;10
23058;;23057;45000;1;270000;180000;450000;12000;9000;5;10;10
23060;;23059;45000;1;270000;180000;450000;12000;9000;5;10;10
23062;;23061;45000;1;270000;180000;450000;12000;9000;5;10;10
23072;;23071;120;1;2400;2400;2400;24000;24;5;10;1000
23415;;23414;1000;1;12000;12000;12000;120000;120;5;10;1000
23417;;23416;6000;1;12000;12000;12000;120000;120;5;10;1000
23419;;23418;3000;1;12000;12000;12000;120000;120;5;10;1000
23474;;23473;480;1;9600;9600;9600;7200;96;5;10;1500
23507;;23506;480;1;9600;9600;9600;7200;96;5;10;1500
23511;;23510;480;1;9600;9600;9600;7200;96;5;10;1500
23513;;23512;480;1;9600;9600;9600;7200;96;5;10;1500
23524;;23523;480;1;9600;9600;9600;7200;96;5;10;1500
23526;;23525;480;1;9600;9600;9600;7200;96;5;10;1500
23528;;23527;600;1;12000;12000;12000;9000;120;5;10;300
23534;;23533;600;1;12000;12000;12000;9000;120;5;10;300
23537;;23536;480;1;9600;9600;9600;7200;96;5;10;1500
23560;;23559;480;1;9600;9600;9600;7200;96;5;10;1500
23562;;23561;480;1;9600;9600;9600;7200;96;5;10;1500
23564;;23563;480;1;9600;9600;9600;7200;96;5;10;1500
23660;;23659;480;1;9600;9600;9600;7200;96;5;10;1500
23703;;23702;480;1;9600;9600;9600;7200;96;5;10;1500
23706;;23705;480;1;9600;9600;9600;7200;96;5;10;1500
23708;;23707;480;1;9600;9600;9600;7200;96;5;10;1500
23710;;23709;480;1;9600;9600;9600;7200;96;5;10;1500
23712;;23711;480;1;9600;9600;9600;7200;96;5;10;1500
23714;;23713;480;1;9600;9600;9600;7200;96;5;10;1500
23716;;23715;480;1;9600;9600;9600;7200;96;5;10;1500
23718;;23717;480;1;9600;9600;9600;7200;96;5;10;1500
23720;;23719;480;1;9600;9600;9600;7200;96;5;10;1500
23722;;23721;480;1;9600;9600;9600;7200;96;5;10;1500
23724;;23723;480;1;9600;9600;9600;7200;96;5;10;1500
23726;;23725;480;1;9600;9600;9600;7200;96;5;10;1500
23728;;23727;480;1;9600;9600;9600;7200;96;5;10;1500
23730;;23729;480;1;9600;9600;9600;7200;96;5;10;1500
