STATIONID;SECURITY;DOCKINGCOSTPERVOLUME;MAXSHIPVOLUMEDOCKABLE;OFFICERENTALCOST;OPERATIONID;STATIONTYPEID;CORPORATIONID;SOLARSYSTEMID;CONSTELLATIONID;REGIONID;STATIONNAME;X;Y;Z;REPROCESSINGEFFICIENCY;REPROCESSINGSTATIONSTAKE;REPROCESSINGHANGARFLAG
60001294;0;0;50000000;10000;38;4024;1000011;30004254;20000623;10000054;Fihrneh VI - Moon 8 - Wiyrkomi Corporation Factory;-1,02864E+12;-61258506240;-2,19628E+12;0,5;0,05;4
60001297;0;0;50000000;10000;38;4024;1000011;30004254;20000623;10000054;Fihrneh V - Moon 4 - Wiyrkomi Corporation Factory;-5,46586E+11;-32550789120;-8,78245E+11;0,5;0,05;4
60001300;0;0;50000000;10000;39;1531;1000011;30004254;20000623;10000054;Fihrneh VI - Moon 14 - Wiyrkomi Corporation Warehouse;-1,02693E+12;-61155778560;-2,19058E+12;0,5;0,05;4
60001303;0;0;50000000;10000;38;4024;1000011;30004254;20000623;10000054;Fihrneh IV - Moon 8 - Wiyrkomi Corporation Factory;-2,55234E+11;-15199395840;2,75234E+11;0,5;0,05;4
60001306;0;0;50000000;10000;38;4024;1000011;30002780;20000407;10000033;Muvolailen X - Moon 7 - Wiyrkomi Corporation Factory;1,72447E+12;2,56532E+11;-62134149120;0,5;0,05;4
60001309;0;0;50000000;10000;38;4024;1000011;30002776;20000407;10000033;Annaro VI - Moon 2 - Wiyrkomi Corporation Factory;1,82438E+11;26625269760;-2,82079E+11;0,5;0,05;4
60001312;0;0;50000000;10000;38;4024;1000011;30002776;20000407;10000033;Annaro VIII - Wiyrkomi Corporation Factory;6,34218E+11;92572508160;-7,30831E+11;0,5;0,05;4
60001315;0;0;50000000;10000;38;4024;1000011;30002776;20000407;10000033;Annaro IV - Wiyrkomi Corporation Factory;-1,69195E+11;-24692858880;1,107E+11;0,5;0,05;4
60001318;0;0;50000000;10000;39;1531;1000011;30002670;20000391;10000032;Dunraelare VIII - Moon 7 - Wiyrkomi Corporation Warehouse;-1,2144E+11;-12363079680;1,94075E+12;0,5;0,05;4
60001321;0;0;50000000;10000;38;4024;1000011;30002671;20000391;10000032;Nausschie IX - Moon 2 - Wiyrkomi Corporation Factory;-3,55382E+11;21938380800;-3,63642E+11;0,5;0,05;4
60001324;0;0;50000000;10000;38;4024;1000011;30002672;20000391;10000032;Inghenges IV - Moon 17 - Wiyrkomi Corporation Factory;6,47813E+11;-1,14855E+11;3,67341E+11;0,5;0,05;4
60001327;0;0;50000000;10000;38;4024;1000011;30002671;20000391;10000032;Nausschie XI - Moon 10 - Wiyrkomi Corporation Factory;1,54335E+12;-95271444480;-5,64949E+11;0,5;0,05;4
60001330;0;0;50000000;10000;38;4024;1000011;30005244;20000767;10000067;Gergish IX - Moon 10 - Wiyrkomi Corporation Factory;-1,12635E+12;-87514275840;3,15553E+11;0,5;0,05;4
60001333;0;0;50000000;10000;38;4024;1000011;30005247;20000767;10000067;Kobam VIII - Moon 2 - Wiyrkomi Corporation Factory;1,91148E+11;38231285760;6,80856E+11;0,5;0,05;4
60001336;0;0;50000000;10000;38;4024;1000011;30005245;20000767;10000067;Tahli III - Moon 5 - Wiyrkomi Corporation Factory;-7,11263E+11;1,02781E+11;-9,72457E+11;0,5;0,05;4
60001339;0;0;50000000;10000;38;4024;1000011;30005248;20000767;10000067;Hirizan VIII - Wiyrkomi Corporation Factory;-6,6053E+11;1,15247E+11;1,30962E+12;0,5;0,05;4
60001342;0;0;50000000;10000;38;4024;1000011;30002818;20000413;10000033;Oichiya I - Wiyrkomi Corporation Factory;-34329108480;6491873280;58976378880;0,5;0,05;4
60001345;0;0;50000000;10000;38;4024;1000011;30002816;20000413;10000033;Saila VII - Moon 5 - Wiyrkomi Corporation Factory;-8,60174E+11;1,64939E+11;8,48062E+11;0,5;0,05;4
60001348;0;0;50000000;10000;38;4024;1000011;30002815;20000413;10000033;Isenairos VII - Moon 5 - Wiyrkomi Corporation Factory;6,13705E+11;-2688737280;2,11254E+12;0,5;0,05;4
60001351;0;0;50000000;10000;38;4024;1000011;30002815;20000413;10000033;Isenairos VI - Moon 9 - Wiyrkomi Corporation Factory;1,00417E+12;-4397998080;4,37922E+11;0,5;0,05;4
60001354;0;0;50000000;10000;38;4024;1000011;30003394;20000495;10000042;Freatlidur V - Moon 11 - Wiyrkomi Corporation Factory;2,72724E+11;-13050470400;-5,40494E+11;0,5;0,05;4
60001357;0;0;50000000;10000;38;4024;1000011;30003396;20000495;10000042;Maturat VI - Moon 11 - Wiyrkomi Corporation Factory;-4,70002E+11;-1230643200;-5,03984E+11;0,5;0,05;4
60001360;0;0;50000000;10000;38;4024;1000011;30003397;20000495;10000042;Bongveber VII - Moon 5 - Wiyrkomi Corporation Factory;-2,75104E+11;-46738022400;43462041600;0,5;0,05;4
60001363;0;0;50000000;10000;38;4024;1000011;30003394;20000495;10000042;Freatlidur IX - Moon 19 - Wiyrkomi Corporation Factory;-2,27032E+12;1,08639E+11;2,33116E+12;0,5;0,05;4
60001366;0;0;50000000;10000;38;4024;1000011;30003057;20000447;10000037;Groothese X - Moon 18 - Wiyrkomi Corporation Factory;-6,99693E+11;-23651328000;7,40528E+11;0,5;0,05;4
60001369;0;0;50000000;10000;38;4024;1000011;30003058;20000447;10000037;Olide V - Moon 10 - Wiyrkomi Corporation Factory;-1,2956E+12;-1,0158E+11;-1,00871E+12;0,5;0,05;4
60001372;0;0;50000000;10000;38;4024;1000011;30003057;20000447;10000037;Groothese X - Moon 11 - Wiyrkomi Corporation Factory;-6,84794E+11;-23149977600;7,54289E+11;0,5;0,05;4
60001375;0;0;50000000;10000;38;4024;1000011;30003060;20000447;10000037;Mannar VII - Moon 18 - Wiyrkomi Corporation Factory;-4,89929E+12;-5,45821E+11;-1,8455E+12;0,5;0,05;4
60001378;0;0;50000000;10000;38;4024;1000011;30004249;20000622;10000054;Avada VI - Moon 20 - Wiyrkomi Corporation Factory;-1,24578E+12;-2,08943E+11;2530222080;0,5;0,05;4
60001381;0;0;50000000;10000;38;4024;1000011;30004249;20000622;10000054;Avada VII - Moon 6 - Wiyrkomi Corporation Factory;1,0613E+12;1,78001E+11;2,41521E+12;0,5;0,05;4
60001384;0;0;50000000;10000;38;4024;1000011;30004249;20000622;10000054;Avada VI - Moon 1 - Wiyrkomi Corporation Factory;-1,23193E+12;-2,06619E+11;7356211200;0,5;0,05;4
60001387;0;0;50000000;10000;38;4024;1000011;30004248;20000622;10000054;Haimeh VII - Wiyrkomi Corporation Factory;-4,33302E+11;60319457280;2,65935E+11;0,5;0,05;4
60001390;0;0;50000000;10000;38;4024;1000011;30003836;20000561;10000048;Vlillirier V - Moon 2 - Wiyrkomi Corporation Factory;-64388997120;-12612280320;6,82823E+11;0,5;0,05;4
60001393;0;0;50000000;10000;39;1531;1000011;30003836;20000561;10000048;Vlillirier IV - Moon 13 - Wiyrkomi Corporation Warehouse;-4,42375E+11;-86658048000;10325483520;0,5;0,05;4
60001396;0;0;50000000;10000;38;4024;1000011;30003836;20000561;10000048;Vlillirier III - Moon 2 - Wiyrkomi Corporation Factory;-3497533440;-685547520;-1,85527E+11;0,5;0,05;4
60001399;0;0;50000000;10000;38;4024;1000011;30003836;20000561;10000048;Vlillirier IV - Moon 11 - Wiyrkomi Corporation Factory;-4,43819E+11;-86941900800;11586232320;0,5;0,05;4
60001402;0;0;50000000;10000;38;4024;1000011;30004976;20000728;10000064;Charmerout IX - Wiyrkomi Corporation Factory;2,007E+12;-3,12227E+11;-7,66347E+11;0,5;0,05;4
60001405;0;0;50000000;10000;38;4024;1000011;30004978;20000728;10000064;Pemene VI - Moon 10 - Wiyrkomi Corporation Factory;3,02097E+11;-21978931200;2,72686E+11;0,5;0,05;4
60001408;0;0;50000000;10000;39;1531;1000011;30004973;20000728;10000064;Caslemon VI - Moon 4 - Wiyrkomi Corporation Warehouse;-2,80739E+11;-26004971520;12802498560;0,5;0,05;4
60001411;0;0;50000000;10000;38;4024;1000011;30004978;20000728;10000064;Pemene VI - Moon 2 - Wiyrkomi Corporation Factory;3,00947E+11;-21895618560;2,74296E+11;0,5;0,05;4
60001414;0;0;50000000;10000;38;4024;1000011;30004104;20000600;10000052;Ansasos IX - Moon 2 - Wiyrkomi Corporation Factory;1,76767E+12;41042780160;1,15986E+12;0,5;0,05;4
60001417;0;0;50000000;10000;38;4024;1000011;30004106;20000600;10000052;Bordan VII - Moon 11 - Wiyrkomi Corporation Factory;1,46334E+12;-1,16376E+11;19670999040;0,5;0,05;4
60001420;0;0;50000000;10000;38;4024;1000011;30004104;20000600;10000052;Ansasos IX - Wiyrkomi Corporation Factory;1,76955E+12;41085788160;1,16086E+12;0,5;0,05;4
60001423;0;0;50000000;10000;38;4024;1000011;30004104;20000600;10000052;Ansasos VII - Moon 2 - Wiyrkomi Corporation Factory;-6,18665E+11;-14364794880;-1,48455E+11;0,5;0,05;4
60001426;0;0;50000000;10000;38;4024;1000012;30001409;20000206;10000016;Umokka X - Moon 6 - Top Down Factory;-1,47319E+11;-25615933440;1,75113E+12;0,5;0,05;4
60001429;0;0;50000000;10000;38;4024;1000012;30001404;20000206;10000016;Airkio VII - Top Down Factory;-6,73282E+11;44232007680;3,78416E+11;0,5;0,05;4
60001432;0;0;50000000;10000;38;4024;1000012;30001404;20000206;10000016;Airkio VII - Moon 3 - Top Down Factory;-6,72087E+11;44148695040;3,7962E+11;0,5;0,05;4
60001435;0;0;50000000;10000;38;4024;1000013;30002775;20000407;10000033;Paara II - Rapid Assembly Factory;-81972879360;-3787038720;-29222461440;0,5;0,05;4
60001438;0;0;50000000;10000;38;4024;1000013;30002780;20000407;10000033;Muvolailen VIII - Rapid Assembly Factory;2,36552E+11;35177717760;-2,32501E+11;0,5;0,05;4
60001441;0;0;50000000;10000;38;4024;1000013;30002775;20000407;10000033;Paara IV - Rapid Assembly Factory;-2,41682E+11;-11164508160;1,68781E+11;0,5;0,05;4
60001444;0;0;50000000;10000;38;4024;1000013;30002816;20000413;10000033;Saila VII - Moon 11 - Rapid Assembly Factory;-8,61783E+11;1,65247E+11;8,50079E+11;0,5;0,05;4
60001447;0;0;50000000;10000;39;1531;1000013;30002815;20000413;10000033;Isenairos VI - Moon 13 - Rapid Assembly Warehouse;1,00245E+12;-4391362560;4,39092E+11;0,5;0,05;4
60001450;0;0;50000000;10000;39;1531;1000013;30002819;20000413;10000033;Motsu VIII - Moon 1 - Rapid Assembly Warehouse;-1,48654E+12;-2,677E+11;5,75002E+12;0,5;0,05;4
60001453;0;0;50000000;10000;38;4024;1000013;30002800;20000411;10000033;Haatomo VII - Moon 6 - Rapid Assembly Factory;1,55575E+12;-2,91407E+11;1,51536E+12;0,5;0,05;4
60001456;0;0;50000000;10000;38;4024;1000013;30002805;20000411;10000033;Anttiri IV - Moon 1 - Rapid Assembly Factory;-1,55232E+11;10575667200;-3,53629E+11;0,5;0,05;4
60001459;0;0;50000000;10000;39;1531;1000013;30002804;20000411;10000033;Isikesu IV - Moon 13 - Rapid Assembly Warehouse;8,92693E+11;-1,80864E+11;21860474880;0,5;0,05;4
60001462;0;0;50000000;10000;38;4024;1000013;30001389;20000203;10000016;Isanamo XIV - Moon 19 - Rapid Assembly Factory;-1,75864E+12;-2,30115E+11;-1,42141E+12;0,5;0,05;4
60001465;0;0;50000000;10000;38;4024;1000013;30001391;20000203;10000016;Piekura VIII - Moon 15 - Rapid Assembly Factory;-43573125120;-3626311680;-1,30332E+12;0,5;0,05;4
60001468;0;0;50000000;10000;38;4024;1000013;30001389;20000203;10000016;Isanamo XIV - Moon 21 - Rapid Assembly Factory;-1,7482E+12;-2,2875E+11;-1,39106E+12;0,5;0,05;4
60001471;0;0;50000000;10000;39;1531;1000013;30002770;20000406;10000033;Tunudan VII - Moon 4 - Rapid Assembly Warehouse;4,32332E+11;-14745231360;-1,75939E+11;0,5;0,05;4
60001474;0;0;50000000;10000;38;4024;1000013;30002767;20000406;10000033;Kubinen VIII - Moon 2 - Rapid Assembly Factory;-9,16627E+11;-1,57956E+11;-9,3627E+11;0,5;0,05;4
60001477;0;0;50000000;10000;38;4024;1000013;30002772;20000406;10000033;Rairomon VI - Rapid Assembly Factory;3,80603E+11;9230131200;61166837760;0,5;0,05;4
60001480;0;0;50000000;10000;38;4024;1000013;30000120;20000017;10000002;Mitsolen IV - Rapid Assembly Factory;1,77363E+11;30636072960;2,25408E+11;0,5;0,05;4
60001483;0;0;50000000;10000;38;4024;1000013;30000119;20000017;10000002;Itamo VII - Moon 3 - Rapid Assembly Factory;4,47346E+11;63095808000;7,30771E+11;0,5;0,05;4
60001486;0;0;50000000;10000;38;4024;1000013;30000119;20000017;10000002;Itamo VIII - Rapid Assembly Factory;1,24841E+12;1,76095E+11;-1,2797E+12;0,5;0,05;4
60001489;0;0;50000000;10000;38;4024;1000013;30002766;20000405;10000033;Iivinen VI - Moon 10 - Rapid Assembly Factory;-1,96038E+11;32925327360;-3,5269E+11;0,5;0,05;4
60001492;0;0;50000000;10000;38;4024;1000013;30002764;20000405;10000033;Hatakani VII - Moon 20 - Rapid Assembly Factory;-5,70138E+11;38962421760;1,32462E+12;0,5;0,05;4
60001495;0;0;50000000;10000;38;4024;1000013;30002766;20000405;10000033;Iivinen IV - Moon 8 - Rapid Assembly Factory;-76435169280;12837396480;1,88209E+11;0,5;0,05;4
60001498;0;0;50000000;10000;38;4024;1000013;30001443;20000212;10000016;Vuorrassi IV - Moon 10 - Rapid Assembly Factory;-1,6701E+11;-6361620480;-2,35822E+11;0,5;0,05;4
60001501;0;0;50000000;10000;38;4024;1000013;30001444;20000212;10000016;Oimmo V - Moon 4 - Rapid Assembly Factory;1,18726E+11;-12538306560;6,12037E+11;0,5;0,05;4
60001504;0;0;50000000;10000;38;4024;1000013;30001443;20000212;10000016;Vuorrassi IV - Moon 1 - Rapid Assembly Factory;-1,64469E+11;-6266757120;-2,34271E+11;0,5;0,05;4
60001507;0;0;50000000;10000;38;4024;1000013;30002791;20000409;10000033;Sirppala IV - Moon 4 - Rapid Assembly Factory;-1,51198E+12;-2360401920;-1,0426E+12;0,5;0,05;4
60001510;0;0;50000000;10000;39;1531;1000013;30002792;20000409;10000033;Irjunen I - Rapid Assembly Warehouse;-75011235840;-5238497280;-24992686080;0,5;0,05;4
60001513;0;0;50000000;10000;38;4024;1000013;30002791;20000409;10000033;Sirppala II - Moon 3 - Rapid Assembly Factory;3,17269E+11;495575040;63473295360;0,5;0,05;4
60001516;0;0;50000000;10000;38;4024;1000013;30001401;20000205;10000016;Nonni IV - Rapid Assembly Factory;1,84687E+11;-28904939520;-2,06017E+11;0,5;0,05;4
60001519;0;0;50000000;10000;38;4024;1000013;30001401;20000205;10000016;Nonni V - Rapid Assembly Factory;4,92994E+11;-77161881600;-62277918720;0,5;0,05;4
60001522;0;0;50000000;10000;39;1531;1000013;30001403;20000205;10000016;Piak III - Moon 2 - Rapid Assembly Warehouse;1,15308E+12;1,99348E+11;9,97458E+11;0,5;0,05;4
60001525;0;0;50000000;10000;38;4024;1000014;30002805;20000411;10000033;Anttiri V - Moon 20 - Perkone Factory;-2,49084E+11;16968867840;-9,73238E+11;0,5;0,05;4
60001528;0;0;50000000;10000;38;4024;1000014;30002803;20000411;10000033;Juunigaishi VII - Perkone Factory;1,61347E+11;23717437440;2,39909E+11;0,5;0,05;4
60001531;0;0;50000000;10000;38;4024;1000014;30002804;20000411;10000033;Isikesu I - Moon 1 - Perkone Factory;-96413736960;19534110720;42277969920;0,5;0,05;4
60001534;0;0;50000000;10000;38;4024;1000014;30002805;20000411;10000033;Anttiri V - Moon 8 - Perkone Factory;-2,52724E+11;17217331200;-9,82537E+11;0,5;0,05;4
60001537;0;0;50000000;10000;38;4024;1000014;30000119;20000017;10000002;Itamo VI - Moon 7 - Perkone Factory;-3,7371E+11;-52710481920;1,09502E+11;0,5;0,05;4
60001540;0;0;50000000;10000;38;4024;1000014;30000119;20000017;10000002;Itamo IV - Moon 1 - Perkone Factory;1,53707E+11;21680087040;-8989777920;0,5;0,05;4
60001543;0;0;50000000;10000;38;4024;1000014;30000119;20000017;10000002;Itamo III - Perkone Factory;-1,25466E+11;-17700249600;23242874880;0,5;0,05;4
60001546;0;0;50000000;10000;38;4024;1000014;30000119;20000017;10000002;Itamo VI - Perkone Factory;-3,7316E+11;-52641177600;1,1156E+11;0,5;0,05;4
60001549;0;0;50000000;10000;38;4024;1000014;30001410;20000207;10000016;Kirras VII - Moon 10 - Perkone Factory;-1,00017E+12;-1,80051E+11;-2,8905E+12;0,5;0,05;4
60001552;0;0;50000000;10000;38;4024;1000014;30001412;20000207;10000016;Tsukuras VII - Moon 9 - Perkone Factory;-40513658880;-2768363520;-5,49589E+11;0,5;0,05;4
60001555;0;0;50000000;10000;38;4024;1000014;30001414;20000207;10000016;Ajanen VIII - Moon 2 - Perkone Factory;2,00445E+11;7642767360;5,7596E+11;0,5;0,05;4
60001558;0;0;50000000;10000;38;4024;1000014;30001410;20000207;10000016;Kirras II - Perkone Factory;1,25477E+11;22584975360;-85914378240;0,5;0,05;4
60001561;0;0;50000000;10000;38;4024;1000014;30002739;20000401;10000033;Isaziwa XIII - Moon 8 - Perkone Factory;2,41016E+12;91209523200;-1,5605E+12;0,5;0,05;4
60001564;0;0;50000000;10000;39;1531;1000014;30002739;20000401;10000033;Isaziwa X - Perkone Warehouse;9,69962E+11;36717895680;-4,60592E+11;0,5;0,05;4
60001567;0;0;50000000;10000;38;4024;1000014;30002739;20000401;10000033;Isaziwa VII - Perkone Factory;2,50842E+11;9498992640;1,58452E+11;0,5;0,05;4
60001570;0;0;50000000;10000;39;1531;1000014;30002739;20000401;10000033;Isaziwa III - Perkone Warehouse;2012651520;77291520;-1,46737E+11;0,5;0,05;4
60001573;0;0;50000000;10000;38;4024;1000014;30001397;20000204;10000016;Isseras VII - Moon 13 - Perkone Factory;8,11209E+11;30790164480;2,70429E+12;0,5;0,05;4
60001576;0;0;50000000;10000;39;1531;1000014;30001394;20000204;10000016;Korama II - Moon 7 - Perkone Warehouse;-36377272320;6480076800;1,78306E+11;0,5;0,05;4
60001579;0;0;50000000;10000;38;4024;1000014;30001397;20000204;10000016;Isseras VII - Moon 6 - Perkone Factory;8,05257E+11;30564065280;2,72003E+12;0,5;0,05;4
60001582;0;0;50000000;10000;39;1531;1000014;30001394;20000204;10000016;Korama IV - Moon 17 - Perkone Warehouse;3,03637E+11;-54095093760;8,50916E+11;0,5;0,05;4
60001585;0;0;50000000;10000;38;4024;1000014;30000190;20000027;10000002;Vasala V - Moon 3 - Perkone Factory;-4,87383E+11;-94658027520;-1,11147E+11;0,5;0,05;4
60001588;0;0;50000000;10000;38;4024;1000014;30000193;20000027;10000002;Vouskiaho V - Moon 9 - Perkone Factory;6,03412E+11;50544844800;-8,02702E+11;0,5;0,05;4
60001591;0;0;50000000;10000;38;4024;1000014;30000188;20000027;10000002;Hentogaira I - Moon 16 - Perkone Factory;-3,58991E+11;30534819840;1,84993E+11;0,5;0,05;4
60001594;0;0;50000000;10000;38;4024;1000014;30000188;20000027;10000002;Hentogaira II - Perkone Factory;5,18821E+11;-44180152320;-1,72795E+12;0,5;0,05;4
60001597;0;0;50000000;10000;38;4024;1000014;30002755;20000404;10000033;Usi IV - Moon 9 - Perkone Factory;-12070379520;1461166080;3,14189E+11;0,5;0,05;4
60001600;0;0;50000000;10000;38;4024;1000014;30002756;20000404;10000033;Ishomilken VIII - Moon 2 - Perkone Factory;1,65835E+11;21440962560;3,84516E+11;0,5;0,05;4
60001603;0;0;50000000;10000;38;4024;1000014;30002756;20000404;10000033;Ishomilken IX - Moon 14 - Perkone Factory;9,71506E+11;1,25614E+11;-4,26507E+11;0,5;0,05;4
60001606;0;0;50000000;10000;38;4024;1000014;30002755;20000404;10000033;Usi IV - Moon 11 - Perkone Factory;-12661432320;1531453440;3,13539E+11;0,5;0,05;4
60001609;0;0;50000000;10000;39;1531;1000014;30002772;20000406;10000033;Rairomon VIII - Moon 7 - Perkone Warehouse;-8,13196E+11;-19728015360;1,9676E+11;0,5;0,05;4
60001612;0;0;50000000;10000;38;4024;1000014;30002771;20000406;10000033;Kulelen V - Moon 12 - Perkone Factory;-22406799360;-589701120;8,07671E+11;0,5;0,05;4
60001615;0;0;50000000;10000;38;4024;1000014;30002771;20000406;10000033;Kulelen VI - Perkone Factory;-1,91454E+12;-50463498240;-2,69757E+12;0,5;0,05;4
60001618;0;0;50000000;10000;39;1531;1000014;30002770;20000406;10000033;Tunudan IX - Perkone Warehouse;2,91635E+11;-9966428160;-3,02053E+12;0,5;0,05;4
60001621;0;0;50000000;10000;38;4024;1000014;30000195;20000028;10000002;Tasti IX - Moon 10 - Perkone Factory;-5,02498E+12;2,26318E+11;-2,88396E+12;0,5;0,05;4
60001624;0;0;50000000;10000;38;4024;1000014;30000197;20000028;10000002;Uemon VIII - Moon 3 - Perkone Factory;-2,96255E+11;33155358720;4,4658E+11;0,5;0,05;4
60001627;0;0;50000000;10000;38;4024;1000014;30000195;20000028;10000002;Tasti VI - Moon 16 - Perkone Factory;-1,35087E+12;60841697280;7,73077E+11;0,5;0,05;4
60001630;0;0;50000000;10000;38;4024;1000014;30000195;20000028;10000002;Tasti VI - Moon 2 - Perkone Factory;-1,3585E+12;61185024000;7,75391E+11;0,5;0,05;4
60001633;0;0;50000000;10000;39;1531;1000014;30000151;20000021;10000002;Uoyonen IX - Perkone Warehouse;-4,54745E+11;82448424960;-1,22474E+12;0,5;0,05;4
60001636;0;0;50000000;10000;39;1531;1000014;30000150;20000021;10000002;Hurtoken IV - Moon 7 - Perkone Warehouse;6,43151E+11;17715486720;91114905600;0,5;0,05;4
60001639;0;0;50000000;10000;39;1531;1000014;30000150;20000021;10000002;Hurtoken III - Moon 1 - Perkone Warehouse;1,97331E+11;5435351040;-9869598720;0,5;0,05;4
60001642;0;0;50000000;10000;38;4024;1000014;30000146;20000021;10000002;Saisio VIII - Moon 4 - Perkone Factory;-1,16066E+12;1,49537E+11;8,70427E+11;0,5;0,05;4
60001645;0;0;50000000;10000;38;4024;1000015;30000147;20000021;10000002;Abagawa IX - Moon 1 - Caldari Steel Factory;2,47858E+12;-2,87555E+11;-2,09954E+12;0,5;0,05;4
60001648;0;0;50000000;10000;38;4024;1000015;30000148;20000021;10000002;Jakanerva II - Moon 4 - Caldari Steel Factory;-7,52831E+11;-12593111040;-3,9844E+11;0,5;0,05;4
60001651;0;0;50000000;10000;38;4024;1000015;30000148;20000021;10000002;Jakanerva V - Moon 15 - Caldari Steel Factory;4,23524E+12;70842654720;3,69347E+12;0,5;0,05;4
60001654;0;0;50000000;10000;38;4024;1000015;30000148;20000021;10000002;Jakanerva IV - Moon 17 - Caldari Steel Factory;2,26466E+12;37880832000;-3,15937E+12;0,5;0,05;4
60001657;0;0;50000000;10000;38;4024;1000015;30001375;20000201;10000016;Tsuguwa III - Moon 10 - Caldari Steel Factory;-4,58791E+11;-53883985920;-1,38978E+11;0,5;0,05;4
60001660;0;0;50000000;10000;38;4024;1000015;30001376;20000201;10000016;Nourvukaiken IV - Moon 2 - Caldari Steel Factory;2,96533E+11;-24298168320;11458191360;0,5;0,05;4
60001663;0;0;50000000;10000;38;4024;1000015;30001374;20000201;10000016;Iidoken VIII - Caldari Steel Factory;1,44901E+12;-58117201920;6,79338E+11;0,5;0,05;4
60001666;0;0;50000000;10000;39;1531;1000015;30001377;20000201;10000016;Sarekuwa III - Moon 6 - Caldari Steel Warehouse;9,09227E+11;68847329280;1,11157E+12;0,5;0,05;4
60001669;0;0;50000000;10000;38;4024;1000015;30001438;20000211;10000016;Nannaras VIII - Moon 1 - Caldari Steel Factory;6,94189E+11;-1,2536E+11;2,98225E+11;0,5;0,05;4
60001672;0;0;50000000;10000;38;4024;1000015;30001437;20000211;10000016;Tamo VI - Moon 15 - Caldari Steel Factory;-1,47245E+12;1,88587E+11;2,988E+11;0,5;0,05;4
