REGIONID;CONSTELLATIONID;CONSTELLATIONNAME;X;Y;Z;XMIN;XMAX;YMIN;YMAX;ZMIN;ZMAX;FACTIONID;RADIUS
10000060;20000691;O5K-Y6;-4,29957E+17;5,88916E+16;-2,22334E+17;-4,38567E+17;-4,21346E+17;4,90923E+16;6,86908E+16;2,14077E+17;2,30591E+17;;9,79923E+15
10000060;20000692;SPNZ-Z;-4,41226E+17;2,94686E+16;-2,19511E+17;-4,51676E+17;-4,30777E+17;2,23141E+16;3,66231E+16;2,04534E+17;2,34488E+17;;1,49769E+16
10000060;20000693;YX-LYK;-4,18406E+17;2,1516E+16;-1,87448E+17;-4,2325E+17;-4,13561E+17;8,12354E+15;3,49085E+16;1,77614E+17;1,97282E+17;;1,33925E+16
10000060;20000694;D5-SOW;-4,4845E+17;4,1464E+16;-2,22196E+17;-4,54502E+17;-4,42399E+17;2,9546E+16;5,33819E+16;2,0577E+17;2,38621E+17;;1,64255E+16
10000060;20000695;W-4U1E;-4,03205E+17;5,21755E+16;-2,7774E+17;-4,07721E+17;-3,98689E+17;4,23747E+16;6,19763E+16;2,61571E+17;2,93908E+17;;1,61683E+16
10000060;20000696;O-EIMK;-4,52185E+17;3,8472E+16;-2,52226E+17;-4,58848E+17;-4,45523E+17;3,53792E+16;4,15649E+16;2,41738E+17;2,62714E+17;;1,04882E+16
10000060;20000697;SG-CTQ;-4,5524E+17;5,49752E+16;-2,48372E+17;-4,59852E+17;-4,50628E+17;5,03116E+16;5,96388E+16;2,43119E+17;2,53624E+17;;5,25255E+15
10000060;20000698;NJU-QV;-4,65525E+17;2,07843E+16;-2,11284E+17;-4,72245E+17;-4,58804E+17;1,47533E+16;2,68153E+16;1,99257E+17;2,23311E+17;;1,20267E+16
10000060;20000699;LSC-4P;-4,05553E+17;6,74481E+16;-2,88511E+17;-4,11339E+17;-3,99767E+17;6,49654E+16;6,99309E+16;2,67528E+17;3,09494E+17;;2,0983E+16
10000060;20000700;1-A81R;-4,63752E+17;5,28054E+16;-2,37491E+17;-4,68576E+17;-4,58929E+17;4,48845E+16;6,07263E+16;2,26239E+17;2,48743E+17;;1,12524E+16
10000060;20000701;F-I56R;-4,13734E+17;8,20679E+16;-2,94485E+17;-4,17975E+17;-4,09493E+17;6,90125E+16;9,51234E+16;2,87651E+17;3,01319E+17;;1,30555E+16
10000060;20000702;OK-FEM;-4,05565E+17;6,54177E+16;-3,25672E+17;-4,16061E+17;-3,9507E+17;4,7461E+16;8,33744E+16;3,15235E+17;3,36109E+17;;1,79567E+16
10000061;20000703;QP6B-I;-7,52077E+15;1,12818E+16;-2,42461E+17;-1,82388E+16;3,19727E+15;5,35464E+15;1,72089E+16;2,25107E+17;2,59815E+17;;1,73542E+16
10000061;20000704;AU-S0B;-3,11423E+16;1,41569E+16;-2,75834E+17;-4,53539E+16;-1,69306E+16;8,87983E+15;1,94339E+16;2,68598E+17;2,83069E+17;;1,42117E+16
10000061;20000705;CL-QB2;1,20321E+16;1,72067E+16;-2,70074E+17;1,19535E+15;2,28689E+16;1,06629E+16;2,37505E+16;2,62871E+17;2,77276E+17;;1,08368E+16
10000061;20000706;E-IFSA;-1,20285E+16;-6,00038E+15;-2,8402E+17;-1,74128E+16;-6,64423E+15;-1,78057E+16;5,80494E+15;2,75706E+17;2,92334E+17;;1,18053E+16
10000061;20000707;ZQ7-QS;1,52733E+16;7,40729E+15;-2,81665E+17;7,8084E+14;2,97657E+16;1,05658E+15;1,3758E+16;2,75791E+17;2,87539E+17;;1,44924E+16
10000061;20000708;G3IP-E;3,7782E+16;-1,67039E+15;-2,8923E+17;3,1978E+16;4,35859E+16;-1,14429E+16;8,10215E+15;2,82086E+17;2,96375E+17;;9,77254E+15
10000061;20000709;50-5UD;6,19556E+16;8,0078E+15;-3,00109E+17;5,36642E+16;7,02471E+16;-6,66638E+15;2,2682E+16;2,9333E+17;3,06887E+17;;1,46742E+16
10000061;20000710;F5-O9O;7,42712E+16;-4,37655E+15;-3,2302E+17;6,73552E+16;8,11872E+16;-1,39998E+16;5,24673E+15;3,15348E+17;3,30692E+17;;9,62328E+15
10000061;20000711;EIX-HK;1,00978E+17;-4,12573E+16;-3,26853E+17;7,47838E+16;1,27172E+17;-5,80711E+16;-2,44434E+16;3,16976E+17;3,36731E+17;;2,6194E+16
10000061;20000712;BZZ-1U;1,01499E+17;-2,27552E+16;-3,21788E+17;8,93881E+16;1,13609E+17;-2,63364E+16;-1,9174E+16;3,12028E+17;3,31548E+17;;1,21105E+16
10000061;20000713;6I-3VX;1,22283E+17;-3,35558E+16;-3,18073E+17;1,09712E+17;1,34854E+17;-3,56144E+16;-3,14972E+16;3,14382E+17;3,21764E+17;;1,25707E+16
10000061;20000714;W-3E44;1,25933E+17;-2,27599E+16;-3,29513E+17;1,1715E+17;1,34716E+17;-2,86276E+16;-1,68923E+16;3,21173E+17;3,37853E+17;;8,78283E+15
10000062;20000715;O5QG-M;5,24683E+16;-4,10642E+16;-3,7288E+17;4,65959E+16;5,83407E+16;-4,64056E+16;-3,57229E+16;3,68151E+17;3,77609E+17;;5,87242E+15
10000062;20000716;Y-LRWI;8,06251E+16;-3,86215E+16;-3,68934E+17;6,61543E+16;9,50959E+16;-4,86225E+16;-2,86206E+16;3,55404E+17;3,82465E+17;;1,44708E+16
10000062;20000717;5Z0Y-S;9,4728E+16;-9,86667E+15;-3,80402E+17;9,13111E+16;9,8145E+16;-2,36401E+16;3,90671E+15;3,74928E+17;3,85875E+17;;1,37734E+16
10000062;20000718;8MJO-4;1,15047E+17;-3,78432E+16;-3,97163E+17;9,805E+16;1,32044E+17;-5,06318E+16;-2,50547E+16;3,84689E+17;4,09636E+17;;1,69967E+16
10000062;20000719;U7-GIV;1,2977E+17;-8,54581E+15;-4,10186E+17;1,20328E+17;1,39212E+17;-2,30487E+16;5,95709E+15;4,01541E+17;4,18832E+17;;1,45029E+16
10000062;20000720;RL36-K;1,4817E+17;-4,64264E+16;-4,08955E+17;1,31809E+17;1,64531E+17;-6,25952E+16;-3,02576E+16;3,99651E+17;4,18259E+17;;1,63612E+16
10000063;20000721;XOV7-5;-3,97587E+17;8,49552E+16;-3,55667E+17;-4,00975E+17;-3,94199E+17;7,36088E+16;9,63016E+16;3,40587E+17;3,70748E+17;;1,50804E+16
10000063;20000722;N-39FI;-4,04608E+17;7,90255E+16;-3,91263E+17;-4,0746E+17;-4,01755E+17;6,31478E+16;9,49032E+16;3,76242E+17;4,06284E+17;;1,58777E+16
10000063;20000723;J8-G8K;-3,88806E+17;9,99657E+16;-3,74601E+17;-3,9225E+17;-3,85362E+17;8,73864E+16;1,12545E+17;3,65809E+17;3,83393E+17;;1,25793E+16
10000063;20000724;NOK-FZ;-4,2041E+17;7,12111E+16;-4,05955E+17;-4,34453E+17;-4,06367E+17;6,42706E+16;7,81517E+16;3,86156E+17;4,25755E+17;;1,97995E+16
10000063;20000725;6KFH-X;-4,21761E+17;1,01471E+17;-3,91648E+17;-4,26185E+17;-4,17337E+17;9,43637E+16;1,08578E+17;3,76829E+17;4,06468E+17;;1,48197E+16
10000063;20000726;OY3-DM;-4,40203E+17;6,6106E+16;-4,1809E+17;-4,43167E+17;-4,37239E+17;5,55639E+16;7,66482E+16;4,08761E+17;4,27419E+17;;1,05421E+16
10000064;20000727;Crux;-1,99543E+17;4,35147E+16;2,78779E+16;-2,12671E+17;-1,86415E+17;3,48706E+16;5,21589E+16;-3,36238E+16;-2,2132E+16;500004;1,31282E+16
10000064;20000728;Patrie;-2,08617E+17;5,75854E+16;6,73436E+16;-2,20658E+17;-1,96577E+17;5,11262E+16;6,40445E+16;-7,70784E+16;-5,76088E+16;500004;1,20405E+16
10000064;20000729;Jeon;-2,06908E+17;4,82909E+16;7,961E+16;-2,1971E+17;-1,94105E+17;4,07752E+16;5,58065E+16;-8,21899E+16;-7,70301E+16;500004;1,28028E+16
10000064;20000730;Balrille;-2,2209E+17;7,6336E+15;3,69199E+16;-2,30375E+17;-2,13804E+17;4,45202E+14;1,4822E+16;-4,11459E+16;-3,26939E+16;500004;8,28541E+15
10000064;20000731;Vieres;-2,37409E+17;2,35825E+16;5,89912E+16;-2,55131E+17;-2,19688E+17;1,04595E+16;3,67056E+16;-6,74579E+16;-5,05246E+16;500004;1,77212E+16
10000064;20000732;Peccanouette;-2,37127E+17;6,30773E+16;3,91803E+16;-2,4354E+17;-2,30713E+17;5,04537E+16;7,5701E+16;-5,03691E+16;-2,79916E+16;500004;1,26237E+16
10000064;20000733;Arand;-2,11508E+17;1,67323E+16;5,6727E+16;-2,1497E+17;-2,08047E+17;5,23237E+15;2,82323E+16;-6,39228E+16;-4,95312E+16;500004;1,14999E+16
10000064;20000734;Thoulde;-2,04599E+17;6,45258E+16;4,85748E+16;-2,10838E+17;-1,98359E+17;4,99409E+16;7,91107E+16;-5,72788E+16;-3,98707E+16;500004;1,45849E+16
10000064;20000735;Eustron;-2,1867E+17;3,54096E+16;4,22967E+16;-2,24291E+17;-2,13048E+17;3,08982E+16;3,99211E+16;-4,93278E+16;-3,52657E+16;500004;7,03101E+15
10000065;20000736;Jatari;-2,58182E+17;1,85138E+16;-7,46724E+16;-2,65451E+17;-2,50913E+17;1,21792E+16;2,48485E+16;6,87888E+16;8,0556E+16;500003;7,26896E+15
10000065;20000737;Gebem;-2,6348E+17;3,5629E+16;-1,01302E+17;-2,701E+17;-2,56859E+17;2,05787E+16;5,06793E+16;8,98637E+16;1,1274E+17;500003;1,50503E+16
10000065;20000738;Nimedaz;-2,46761E+17;5,70901E+16;-1,01174E+17;-2,52479E+17;-2,41042E+17;4,60378E+16;6,81424E+16;8,80445E+16;1,14304E+17;500003;1,31296E+16
10000065;20000739;Panoumid;-3,10349E+17;-1,01508E+15;-8,70095E+16;-3,20458E+17;-3,0024E+17;-1,08022E+16;8,77206E+15;7,93739E+16;9,46452E+16;500003;1,01089E+16
10000065;20000740;Finena;-3,30948E+17;1,3346E+16;-1,08035E+17;-3,43742E+17;-3,18154E+17;3,43983E+15;2,32522E+16;9,8914E+16;1,17157E+17;500003;1,27941E+16
10000065;20000741;Ravin;-3,58903E+17;2,07169E+16;-1,36482E+17;-3,69313E+17;-3,48492E+17;9,17354E+15;3,22603E+16;1,28902E+17;1,44063E+17;500003;1,15434E+16
10000065;20000742;Orus;-2,33522E+17;8,42524E+16;-9,47797E+16;-2,39575E+17;-2,27469E+17;7,29571E+16;9,55476E+16;8,13074E+16;1,08252E+17;500003;1,34724E+16
10000065;20000743;Comadu;-2,57715E+17;4,17094E+16;-7,28202E+16;-2,62281E+17;-2,53148E+17;3,32621E+16;5,01566E+16;6,82524E+16;7,7388E+16;500003;8,44728E+15
10000065;20000744;Tendrara;-2,70953E+17;2,43477E+16;-7,75591E+16;-2,79355E+17;-2,62551E+17;1,84915E+16;3,02038E+16;7,05099E+16;8,46083E+16;500003;8,40218E+15
10000066;20000745;NT1-5Q;1,94245E+17;5,21499E+16;1,14418E+17;1,86726E+17;2,01765E+17;4,20935E+16;6,22063E+16;-1,30416E+17;-9,84209E+16;;1,59975E+16
10000066;20000746;O5PO-O;1,97824E+17;5,72437E+16;8,30909E+16;1,91281E+17;2,04366E+17;3,95512E+16;7,49362E+16;-9,19969E+16;-7,41849E+16;;1,76925E+16
10000066;20000747;B-MQ0Y;2,47264E+17;2,82925E+16;5,33433E+16;2,35144E+17;2,59384E+17;1,83461E+16;3,8239E+16;-7,14644E+16;-3,52222E+16;;1,81211E+16
10000066;20000748;9BGY-6;2,14387E+17;4,7338E+16;1,38369E+17;2,04346E+17;2,24428E+17;3,54959E+16;5,91801E+16;-1,48119E+17;-1,28618E+17;;1,18421E+16
10000066;20000749;X7-FTR;2,16953E+17;4,24595E+16;8,15178E+16;2,06331E+17;2,27575E+17;2,99299E+16;5,49891E+16;-9,19901E+16;-7,10455E+16;;1,25296E+16
10000066;20000750;4LEZ-6;2,32006E+17;2,58083E+16;1,42608E+17;2,29774E+17;2,34238E+17;2,01382E+16;3,14783E+16;-1,5029E+17;-1,34927E+17;;7,68159E+15
10000066;20000751;VT-LHB;1,76484E+17;4,3079E+16;9,83443E+16;1,65899E+17;1,87069E+17;3,24873E+16;5,36707E+16;-1,12133E+17;-8,45557E+16;;1,37887E+16
10000066;20000752;BXT7-V;2,11457E+17;3,77609E+16;9,77518E+16;2,09285E+17;2,13629E+17;3,2761E+16;4,27607E+16;-1,06439E+17;-8,90642E+16;;8,68755E+15
10000066;20000753;L7-RDZ;1,9828E+17;2,50539E+16;1,52641E+17;1,91851E+17;2,0471E+17;2,04065E+16;2,97012E+16;-1,56628E+17;-1,48655E+17;;6,42969E+15
10000066;20000754;TY0-Q2;2,33333E+17;3,19904E+16;6,9099E+16;2,29267E+17;2,37399E+17;2,37266E+16;4,02543E+16;-7,59586E+16;-6,22393E+16;;8,26381E+15
10000066;20000755;WXB-RY;2,30499E+17;4,56324E+16;1,21435E+17;2,22675E+17;2,38324E+17;3,75204E+16;5,37444E+16;-1,32167E+17;-1,10704E+17;;1,07312E+16
10000066;20000756;Q0-4FU;2,33305E+17;1,62043E+16;5,19414E+16;2,26353E+17;2,40256E+17;9,87064E+15;2,25379E+16;-6,05748E+16;-4,33079E+16;;8,63346E+15
10000066;20000757;LWMW-6;2,46491E+17;-5,43419E+15;6,04698E+16;2,43735E+17;2,49248E+17;-1,20057E+16;1,13733E+15;-7,64878E+16;-4,44518E+16;;1,6018E+16
10000066;20000758;S0X-O4;2,42946E+17;1,39938E+16;4,8531E+16;2,36289E+17;2,49603E+17;5,94817E+15;2,20395E+16;-5,70623E+16;-3,99998E+16;;8,53125E+15
10000066;20000759;TPB-KG;1,92767E+17;3,18542E+16;1,65685E+17;1,8877E+17;1,96765E+17;2,69507E+16;3,67576E+16;-1,7306E+17;-1,58309E+17;;7,37557E+15
10000067;20000760;Nazdirer;-2,20862E+17;3,65849E+16;-1,62745E+16;-2,26823E+17;-2,14901E+17;2,34865E+16;4,96833E+16;7,6162E+15;2,49328E+16;500003;1,30984E+16
10000067;20000761;Sanctum;-2,23182E+17;2,96909E+16;2,32802E+16;-2,35633E+17;-2,10731E+17;1,47513E+16;4,46305E+16;-3,66401E+16;-9,92028E+15;500006;1,49396E+16
10000067;20000762;Ashela;-2,42653E+17;4,9542E+16;-6,29868E+15;-2,53632E+17;-2,31674E+17;4,35091E+16;5,55749E+16;-3,99288E+15;1,65903E+16;500003;1,0979E+16
10000067;20000763;Ekrin;-2,47735E+17;4,52293E+16;1,07183E+16;-2,54823E+17;-2,40648E+17;3,35553E+16;5,69034E+16;-2,12314E+16;-2,05129E+14;500003;1,1674E+16
10000067;20000764;Mih;-2,37785E+17;3,00575E+16;-8,76602E+15;-2,42832E+17;-2,32738E+17;2,26769E+16;3,74382E+16;-5,42714E+15;2,29592E+16;500003;1,41932E+16
10000067;20000765;Ubar;-2,6115E+17;1,65224E+16;1,31046E+16;-2,74685E+17;-2,47616E+17;4,92436E+15;2,81205E+16;-2,52656E+16;-9,43664E+14;500003;1,35345E+16
10000067;20000766;Meli;-2,73285E+17;1,87669E+16;-5,32666E+16;-2,84844E+17;-2,61726E+17;1,66425E+15;3,58696E+16;4,13665E+16;6,51667E+16;500003;1,71027E+16
10000067;20000767;Reya;-2,58255E+17;2,19824E+16;-1,58344E+16;-2,63987E+17;-2,52522E+17;1,26674E+16;3,12975E+16;2,33559E+15;2,93331E+16;500003;1,34988E+16
10000067;20000768;Charak;-2,73059E+17;1,79129E+16;-1,73506E+16;-2,78898E+17;-2,67221E+17;7,88318E+15;2,79426E+16;4,32099E+15;3,03801E+16;500003;1,30296E+16
10000067;20000769;Makh;-2,93737E+17;1,01061E+16;-4,19914E+16;-3,05704E+17;-2,8177E+17;5,46018E+14;1,96661E+16;3,34446E+16;5,05381E+16;500003;1,19668E+16
10000067;20000770;Monalaz;-2,72297E+17;-1,12718E+16;-3,3193E+16;-2,7898E+17;-2,65613E+17;-2,24758E+16;-6,76928E+13;2,79468E+16;3,84392E+16;500003;1,12041E+16
10000067;20000771;Aven;-2,94842E+17;-4,81021E+15;-2,12337E+16;-3,05345E+17;-2,8434E+17;-1,45236E+16;4,90318E+15;9,07289E+15;3,33946E+16;500003;1,21609E+16
10000067;20000772;Kihkounad;-2,99198E+17;-1,35651E+16;-5,2186E+16;-3,04277E+17;-2,94119E+17;-2,01684E+16;-6,96191E+15;4,14484E+16;6,29235E+16;500003;1,07376E+16
10000067;20000773;EVE;-2,77914E+17;-1,97627E+16;-5,41442E+16;-2,84887E+17;-2,70942E+17;-3,59243E+16;-3,60114E+15;4,25681E+16;6,57203E+16;500003;1,61616E+16
10000067;20000774;Fabas;-2,4114E+17;2,17648E+16;9,48169E+15;-2,50699E+17;-2,31582E+17;1,34649E+16;3,00646E+16;-1,52398E+16;-3,72358E+15;500003;9,55846E+15
10000068;20000775;Woenckee;-2,3284E+17;4,87774E+16;6,52129E+16;-2,45616E+17;-2,20064E+17;3,76053E+16;5,99494E+16;-7,12012E+16;-5,92247E+16;500004;1,2776E+16
10000068;20000776;Anwyns;-2,45764E+17;3,92131E+16;3,7902E+16;-2,60688E+17;-2,3084E+17;1,98645E+16;5,85616E+16;-4,80785E+16;-2,77255E+16;500004;1,93486E+16
10000068;20000777;Kiartanne;-2,4224E+17;3,39303E+16;4,9292E+16;-2,47061E+17;-2,37419E+17;2,85892E+16;3,92714E+16;-5,52075E+16;-4,33764E+16;500004;5,91554E+15
10000068;20000778;Obray;-2,42369E+17;4,78863E+16;4,92435E+16;-2,53471E+17;-2,31268E+17;4,16731E+16;5,40994E+16;-6,01326E+16;-3,83544E+16;500004;1,11016E+16
10000068;20000779;Ancbeu;-2,58066E+17;3,15825E+16;4,11299E+16;-2,6927E+17;-2,46862E+17;2,62559E+16;3,69092E+16;-4,69053E+16;-3,53545E+16;500004;1,1204E+16
10000068;20000780;Aideron;-2,26931E+17;5,07577E+16;4,68427E+16;-2,34147E+17;-2,19716E+17;3,85122E+16;6,30032E+16;-5,23481E+16;-4,13372E+16;500004;1,22455E+16
10000069;20000781;Urpiken;-2,63027E+17;7,16555E+16;1,87627E+17;-2,65082E+17;-2,60972E+17;-3,81983E+15;2,89768E+14;-1,89682E+17;-1,85572E+17;500001;2,0548E+15
10000069;20000782;Okakuola;-1,95769E+17;5,9158E+16;1,16967E+17;-1,97272E+17;-1,94266E+17;1,10773E+16;1,40836E+16;-1,1847E+17;-1,15464E+17;500001;1,50317E+15
10000069;20000783;Inolari;-2,33409E+17;1,01483E+17;1,62884E+17;-2,40931E+17;-2,25887E+17;3,91657E+15;1,89612E+16;-1,70406E+17;-1,55361E+17;500001;7,52231E+15
10000069;20000784;Aokinen;-2,17258E+17;1,0302E+17;1,53536E+17;-2,19674E+17;-2,14841E+17;2,3448E+16;2,82808E+16;-1,55953E+17;-1,5112E+17;500001;2,41642E+15
10000069;20000785;Ishaga;-2,22687E+17;1,08368E+17;1,3603E+17;-2,39869E+17;-2,26054E+17;3,54798E+16;4,92947E+16;-1,18854E+17;-1,0504E+17;500001;1,71815E+16
10000069;20000786;Kurala;-1,89911E+17;7,51763E+16;1,4694E+17;-1,96385E+17;-1,83437E+17;-5,00178E+16;-3,707E+16;-1,53414E+17;-1,40466E+17;500001;6,47392E+15
11000002;21000001;A-C00001;7,60318E+18;2,06717E+16;-9,38612E+18;7,58317E+18;7,60332E+18;-1,00861E+16;1,00635E+16;9,37142E+18;9,39156E+18;;1,00748E+16
11000002;21000002;A-C00002;7,58675E+18;2,87424E+16;-9,44045E+18;7,57488E+18;7,58261E+18;-3,88111E+15;3,8571E+15;9,43263E+18;9,44037E+18;;3,86911E+15
11000002;21000003;A-C00003;7,53845E+18;3,57528E+16;-9,45743E+18;7,5442E+18;7,56223E+18;-9,02403E+15;9,01033E+15;9,46098E+18;9,47901E+18;;9,01718E+15
11000002;21000004;A-C00004;7,59235E+18;5,88846E+14;-9,42405E+18;7,59224E+18;7,62947E+18;-1,86104E+16;1,86202E+16;9,41067E+18;9,4479E+18;;1,86153E+16
11000002;21000005;A-C00005;7,60011E+18;2,34008E+16;-9,47525E+18;7,56767E+18;7,60575E+18;-1,9024E+16;1,9051E+16;9,45227E+18;9,49035E+18;;1,90375E+16
11000002;21000006;A-C00006;7,55542E+18;2,87434E+16;-9,4947E+18;7,55495E+18;7,56823E+18;-6,64725E+15;6,64098E+15;9,47852E+18;9,49181E+18;;6,64412E+15
11000002;21000007;A-C00007;7,6801E+18;7,96021E+15;-9,48532E+18;7,64187E+18;7,67519E+18;-1,66562E+16;1,66643E+16;9,46696E+18;9,50028E+18;;1,66602E+16
11000002;21000008;A-C00008;7,64036E+18;2,74908E+16;-9,42648E+18;7,63163E+18;7,66554E+18;-1,69616E+16;1,69541E+16;9,40196E+18;9,43588E+18;;1,69578E+16
11000002;21000009;A-C00009;7,58509E+18;2,24746E+16;-9,42819E+18;7,57622E+18;7,57837E+18;-1,0699E+15;1,07456E+15;9,4204E+18;9,42254E+18;;1,07223E+15
11000002;21000010;A-C00010;7,57549E+18;2,35248E+16;-9,40098E+18;7,55513E+18;7,58621E+18;-1,5526E+16;1,55477E+16;9,39029E+18;9,42136E+18;;1,55368E+16
11000002;21000011;A-C00011;7,65225E+18;8,24247E+15;-9,37634E+18;7,63437E+18;7,67586E+18;-2,0732E+16;2,07577E+16;9,35632E+18;9,39781E+18;;2,07448E+16
11000002;21000012;A-C00012;7,62271E+18;4,66507E+15;-9,48636E+18;7,60772E+18;7,64157E+18;-1,69229E+16;1,69199E+16;9,45547E+18;9,48932E+18;;1,69214E+16
11000002;21000013;A-C00013;7,6091E+18;3,39125E+15;-9,38471E+18;7,6065E+18;7,62714E+18;-1,03225E+16;1,03214E+16;9,38879E+18;9,40943E+18;;1,0322E+16
11000002;21000014;A-C00014;7,57171E+18;1,32374E+16;-9,36066E+18;7,53504E+18;7,56446E+18;-1,47019E+16;1,47185E+16;9,35948E+18;9,3889E+18;;1,47102E+16
11000003;21000015;A-C00015;7,68251E+18;1,81338E+16;-9,28012E+18;7,6578E+18;7,69099E+18;-1,66071E+16;1,6588E+16;9,28139E+18;9,31459E+18;;1,65975E+16
11000003;21000016;A-C00016;7,69224E+18;1,17385E+16;-9,33562E+18;7,67581E+18;7,6984E+18;-1,129E+16;1,12978E+16;9,32018E+18;9,34277E+18;;1,12939E+16
11000003;21000017;A-C00017;7,71836E+18;2,32459E+16;-9,35919E+18;7,69731E+18;7,71292E+18;-7,79081E+15;7,81841E+15;9,35482E+18;9,37043E+18;;7,80461E+15
11000003;21000018;A-C00018;7,64102E+18;3,95359E+16;-9,38254E+18;7,63926E+18;7,67807E+18;-1,93994E+16;1,94054E+16;9,35901E+18;9,39782E+18;;1,94024E+16
11000003;21000019;A-C00019;7,62361E+18;1,60708E+16;-9,3096E+18;7,61097E+18;7,61752E+18;-3,27851E+15;3,27159E+15;9,29037E+18;9,29693E+18;;3,27505E+15
11000003;21000020;A-C00020;7,61058E+18;2,46009E+16;-9,36449E+18;7,59981E+18;7,64323E+18;-2,17057E+16;2,17182E+16;9,31491E+18;9,35834E+18;;2,1712E+16
11000004;21000021;B-C00021;7,78698E+18;1,13284E+15;-9,36206E+18;7,7902E+18;7,79429E+18;-2,03202E+15;2,05785E+15;9,33833E+18;9,34242E+18;;2,04493E+15
11000004;21000022;B-C00022;7,73969E+18;6,98967E+15;-9,3341E+18;7,73995E+18;7,7573E+18;-8,67068E+15;8,67537E+15;9,32089E+18;9,33824E+18;;8,67303E+15
11000004;21000023;B-C00023;7,77081E+18;1,09051E+16;-9,32391E+18;7,781E+18;7,79836E+18;-8,68265E+15;8,67371E+15;9,31629E+18;9,33365E+18;;8,67818E+15
11000004;21000024;B-C00024;7,7482E+18;2,50945E+16;-9,34737E+18;7,76114E+18;7,77804E+18;-8,45473E+15;8,4481E+15;9,34481E+18;9,36172E+18;;8,45141E+15
11000004;21000025;B-C00025;7,78322E+18;3,20802E+16;-9,34566E+18;7,78187E+18;7,78848E+18;-3,28987E+15;3,31154E+15;9,33287E+18;9,33947E+18;;3,3007E+15
11000004;21000026;B-C00026;7,77906E+18;2,07138E+16;-9,35622E+18;7,78517E+18;7,79727E+18;-6,03724E+15;6,05902E+15;9,34571E+18;9,35781E+18;;6,04813E+15
11000004;21000027;B-C00027;7,72828E+18;2,67779E+16;-9,35382E+18;7,73187E+18;7,74437E+18;-6,24434E+15;6,25441E+15;9,35652E+18;9,36902E+18;;6,24937E+15
11000004;21000028;B-C00028;7,7912E+18;3,35212E+16;-9,31684E+18;7,76198E+18;7,7804E+18;-9,21041E+15;9,21341E+15;9,31955E+18;9,33797E+18;;9,21191E+15
11000004;21000029;B-C00029;7,74782E+18;2,10217E+16;-9,31109E+18;7,74697E+18;7,74941E+18;-1,22296E+15;1,21361E+15;9,31466E+18;9,3171E+18;;1,21829E+15
11000004;21000030;B-C00030;7,72811E+18;1,38603E+16;-9,34951E+18;7,7325E+18;7,74511E+18;-6,29855E+15;6,31115E+15;9,33471E+18;9,34732E+18;;6,30485E+15
11000005;21000031;B-C00031;7,83751E+18;1,75747E+16;-9,45499E+18;7,82556E+18;7,85467E+18;-1,45534E+16;1,45596E+16;9,44478E+18;9,47389E+18;;1,45565E+16
11000005;21000032;B-C00032;7,85737E+18;2,1287E+16;-9,52764E+18;7,84542E+18;7,87086E+18;-1,27186E+16;1,27208E+16;9,51618E+18;9,54162E+18;;1,27197E+16
11000005;21000033;B-C00033;7,85338E+18;3,78162E+16;-9,47664E+18;7,84903E+18;7,86811E+18;-9,54338E+15;9,53302E+15;9,47768E+18;9,49676E+18;;9,5382E+15
11000005;21000034;B-C00034;7,8429E+18;2,46418E+16;-9,49974E+18;7,83713E+18;7,84585E+18;-4,36039E+15;4,35643E+15;9,47597E+18;9,48468E+18;;4,35841E+15
11000005;21000035;B-C00035;7,88442E+18;1,26352E+16;-9,50342E+18;7,87715E+18;7,89664E+18;-9,75663E+15;9,73708E+15;9,51047E+18;9,52997E+18;;9,74686E+15
11000005;21000036;B-C00036;7,90344E+18;2,1235E+16;-9,53949E+18;7,91442E+18;7,91693E+18;-1,26782E+15;1,24173E+15;9,52588E+18;9,52839E+18;;1,25478E+15
11000005;21000037;B-C00037;7,92572E+18;2,73951E+16;-9,49387E+18;7,91285E+18;7,92975E+18;-8,43765E+15;8,45357E+15;9,47937E+18;9,49626E+18;;8,44561E+15
11000005;21000038;B-C00038;7,88433E+18;2,04451E+16;-9,4816E+18;7,86822E+18;7,89705E+18;-1,44283E+16;1,44023E+16;9,46977E+18;9,4986E+18;;1,44153E+16
11000005;21000039;B-C00039;7,90944E+18;6,15167E+15;-9,51784E+18;7,91498E+18;7,92071E+18;-2,87568E+15;2,84954E+15;9,504E+18;9,50972E+18;;2,86261E+15
11000005;21000040;B-C00040;7,84228E+18;2,20391E+16;-9,53548E+18;7,82993E+18;7,85503E+18;-1,25414E+16;1,2556E+16;9,49558E+18;9,52068E+18;;1,25487E+16
11000006;21000041;B-C00041;7,83058E+18;2,36653E+16;-9,64126E+18;7,82646E+18;7,84921E+18;-1,13851E+16;1,13557E+16;9,63001E+18;9,65275E+18;;1,13704E+16
11000006;21000042;B-C00042;7,82712E+18;1,98212E+16;-9,64315E+18;7,80921E+18;7,81648E+18;-3,63598E+15;3,63573E+15;9,64352E+18;9,65079E+18;;3,63586E+15
11000006;21000043;B-C00043;7,82739E+18;5,25064E+15;-9,69121E+18;7,81975E+18;7,82227E+18;-1,27489E+15;1,24646E+15;9,6878E+18;9,69032E+18;;1,26067E+15
11000006;21000044;B-C00044;7,81275E+18;5,98968E+15;-9,67234E+18;7,80698E+18;7,80983E+18;-1,42467E+15;1,41903E+15;9,68828E+18;9,69113E+18;;1,42185E+15
